,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,RelativeDistance,Status,X,Y,Z,Distance
394,2021-06-19 14:10:07.212,0 days 01:24:40.009000,3,368.06138924946197,0 days 00:00:44.949000,11689.842350696725,179.6680507666193,4,100.0,False,8,pos,0.5049326992792227,OnTrack,2550.0,177.0,4870.0,2919.064009781635
395,2021-06-19 14:10:07.401,0 days 01:24:40.198000,3,372.9963888888901,0 days 00:00:45.138000,12060.0,193.0,4,100.0,False,8,car,0.5067020936474621,OnTrack,2635.423696004501,121.19928738727165,4870.090081207907,2929.196509781635
396,2021-06-19 14:10:07.432,0 days 01:24:40.229000,3,373.7627793600012,0 days 00:00:45.169000,11897.249664,193.90416853333332,4,100.0,False,8,pos,0.5069961050444454,OnTrack,2650.0,112.0,4870.0,2930.866240121783
397,2021-06-19 14:10:07.641,0 days 01:24:40.438000,3,378.9297222222235,0 days 00:00:45.378000,10800.0,200.0,4,100.0,False,8,car,0.5090094557139587,OnTrack,2750.6447919940997,49.290937976695346,4868.083265923776,2942.4773512328943
398,2021-06-19 14:10:07.652,0 days 01:24:40.449000,3,379.17111251555684,0 days 00:00:45.389000,10816.8667648,200.5041696,4,100.0,False,8,pos,0.5091181855978999,OnTrack,2756.0,46.0,4868.0,2943.0900028622277
399,2021-06-19 14:10:07.872,0 days 01:24:40.669000,3,383.99889029333485,0 days 00:00:45.609000,11154.200098133333,210.58750293333333,4,100.0,False,8,pos,0.5113507760912425,OnTrack,2864.0,-20.0,4867.0,2955.959239152598
400,2021-06-19 14:10:07.881,0 days 01:24:40.678000,3,384.1963888888904,0 days 00:00:45.618000,11168.0,211.0,5,100.0,False,8,car,0.5114437226941125,OnTrack,2868.476921732377,-22.780111544049454,4866.93904551154,2956.486739152598
401,2021-06-19 14:10:08.092,0 days 01:24:40.889000,3,388.53361242666864,0 days 00:00:45.829000,11444.058417066666,217.15416853333332,5,100.0,False,8,pos,0.513651258294542,OnTrack,2975.0,-90.0,4865.0,2969.2143862527464
402,2021-06-19 14:10:08.121,0 days 01:24:40.918000,3,389.12972222222425,0 days 00:00:45.858000,11482.0,218.0,5,100.0,False,8,car,0.5139587473465936,OnTrack,2989.87721285831,-99.38450476310813,4864.78979413019,2970.9704973638572
403,2021-06-19 14:10:08.312,0 days 01:24:41.109000,3,392.7905567822238,0 days 00:00:46.049000,11854.4501248,222.7750016,5,100.0,False,8,pos,0.5160088991318127,OnTrack,3089.0,-162.0,4864.0,2982.789948837635
404,2021-06-19 14:10:08.361,0 days 01:24:41.158000,3,393.7297222222237,0 days 00:00:46.098000,11950.0,224.0,5,100.0,False,8,car,0.5165429928610699,OnTrack,3114.5844552867434,-178.44948026715534,4863.938709938726,2985.838837726524
405,2021-06-19 14:10:08.532,0 days 01:24:41.329000,3,396.7222233422239,0 days 00:00:46.269000,11052.249664,228.98750186666666,5,100.0,False,8,pos,0.5184344637751767,OnTrack,3206.0,-238.0,4864.0,2996.715744065191
406,2021-06-19 14:10:08.601,0 days 01:24:41.398000,3,397.929722222224,0 days 00:00:46.338000,10690.0,231.0,5,100.0,False,8,car,0.5192079960478734,OnTrack,3245.245554462436,-263.60237518989084,4864.019809076262,3001.143244065191
407,2021-06-19 14:10:08.752,0 days 01:24:41.549000,3,400.3625010311129,0 days 00:00:46.489000,10800.733380266667,234.7750016,5,100.0,False,8,pos,0.5209194165890371,OnTrack,3325.0,-316.0,4864.0,3010.9907510767466
408,2021-06-19 14:10:08.841,0 days 01:24:41.638000,3,401.79638888889076,0 days 00:00:46.578000,10866.0,237.0,6,100.0,False,8,car,0.5219422200966718,OnTrack,3356.306648624634,-337.28508766851877,4863.9328632497345,3016.8499177434137
409,2021-06-19 14:10:08.953,0 days 01:24:41.750000,3,403.41416666666885,0 days 00:00:46.690000,11018.4,239.8,6,100.0,False,8,pos,0.5232457361012656,OnTrack,3395.0,-362.0,4864.0,3024.3103621878577
410,2021-06-19 14:10:09.121,0 days 01:24:41.918000,3,405.8408333333359,0 days 00:00:46.858000,11247.0,244.0,6,100.0,False,8,car,0.5252263654379851,OnTrack,3491.272077763808,-415.088864182922,4864.827838767801,3035.6970288545244
411,2021-06-19 14:10:09.173,0 days 01:24:41.970000,3,406.5341666666692,0 days 00:00:46.910000,11260.0,244.86666666666667,6,100.0,False,8,pos,0.5258426650827027,OnTrack,3524.0,-432.0,4865.0,3039.2339918174875
412,2021-06-19 14:10:09.361,0 days 01:24:42.158000,3,409.04083333333574,0 days 00:00:47.098000,11307.0,248.0,6,100.0,False,8,car,0.5280874944004408,OnTrack,3640.8219413719553,-488.00314932837773,4864.95828434684,3052.185102928599
413,2021-06-19 14:10:09.393,0 days 01:24:42.190000,3,409.43194444444686,0 days 00:00:47.130000,11346.333333333334,248.66666666666666,6,100.0,False,8,pos,0.5284733885466147,OnTrack,3661.0,-497.0,4865.0,3054.3954732989696
414,2021-06-19 14:10:09.601,0 days 01:24:42.398000,3,411.97416666666913,0 days 00:00:47.338000,11602.0,253.0,6,100.0,False,8,car,0.5310063074145589,OnTrack,3796.02446080721,-552.878850105586,4865.9437117752905,3069.013251076747
415,2021-06-19 14:10:09.613,0 days 01:24:42.410000,3,412.10750000000246,0 days 00:00:47.350000,11551.05,253.2,6,100.0,False,8,pos,0.5311533438429992,OnTrack,3804.0,-556.0,4866.0,3069.857251076747
416,2021-06-19 14:10:09.833,0 days 01:24:42.630000,3,414.55194444444675,0 days 00:00:47.570000,10616.966666666667,256.8666666666667,6,100.0,False,8,pos,0.5338711208929114,OnTrack,3953.0,-612.0,4867.0,3085.5546584841545
417,2021-06-19 14:10:09.841,0 days 01:24:42.638000,3,414.64083333333565,0 days 00:00:47.578000,10583.0,257.0,6,100.0,False,8,car,0.533971267670007,OnTrack,3958.4680140116157,-614.0269031503539,4867.054867740437,3086.125769595266
418,2021-06-19 14:10:10.053,0 days 01:24:42.850000,3,416.64305501939793,0 days 00:00:47.790000,10655.736382196115,263.20920335820495,6,100.0,False,8,pos,0.5366594095063881,OnTrack,4104.0,-668.0,4869.0,3101.62586712636
419,2021-06-19 14:10:10.080,0 days 01:24:42.877000,3,416.8980555555577,0 days 00:00:47.817000,10665.0,264.0,7,100.0,False,8,car,0.5370042951064168,OnTrack,4122.605216752126,-674.9379138297239,4869.254513611378,3103.60586712636
420,2021-06-19 14:10:10.273,0 days 01:24:43.070000,3,418.55999944889095,0 days 00:00:48.010000,10801.708288,266.4124992,7,100.0,False,8,pos,0.539478970834027,OnTrack,4256.0,-725.0,4871.0,3117.88853722236
421,2021-06-19 14:10:10.320,0 days 01:24:43.117000,3,418.9647222222243,0 days 00:00:48.057000,10835.0,267.0,7,100.0,False,8,car,0.5400846234651897,OnTrack,4288.581591293534,-737.3040169848728,4871.424444456976,3121.3743705556935
422,2021-06-19 14:10:10.493,0 days 01:24:43.290000,3,420.3583328177802,0 days 00:00:48.230000,10974.120781866666,269.1624992,7,100.0,False,8,pos,0.5423254696197364,OnTrack,4409.0,-783.0,4873.0,3134.309123989471
423,2021-06-19 14:10:10.560,0 days 01:24:43.357000,3,420.89805555555813,0 days 00:00:48.297000,11028.0,270.0,7,100.0,False,8,car,0.5431995622549599,OnTrack,4455.978186947792,-800.8980498987685,4873.614627481562,3139.334123989471
424,2021-06-19 14:10:10.713,0 days 01:24:43.510000,3,421.9605551111133,0 days 00:00:48.450000,11084.099976533333,272.5499989333333,7,100.0,False,8,pos,0.5452102470799398,OnTrack,4564.0,-842.0,4875.0,3150.9174989441385
425,2021-06-19 14:10:10.800,0 days 01:24:43.597000,3,422.5647222222242,0 days 00:00:48.537000,11116.0,274.0,7,100.0,False,8,car,0.5463606482860602,OnTrack,4625.866372130222,-865.3112234566984,4875.748908058607,3157.539165610805
426,2021-06-19 14:10:10.933,0 days 01:24:43.730000,3,423.3774996088909,0 days 00:00:48.670000,11199.6791264,275.6624992,7,100.0,False,8,pos,0.5481273078366246,OnTrack,4721.0,-901.0,4877.0,3167.723363497916
427,2021-06-19 14:10:11.040,0 days 01:24:43.837000,3,424.0313888888909,0 days 00:00:48.777000,11267.0,277.0,7,100.0,False,8,car,0.549556344748158,OnTrack,4797.950852406566,-929.9527959271727,4878.298038299167,3175.9564190534716
428,2021-06-19 14:10:11.153,0 days 01:24:43.950000,3,424.62777744000186,0 days 00:00:48.890000,11291.483319466666,278.4124992,7,100.0,False,8,pos,0.551073578172438,OnTrack,4880.0,-961.0,4880.0,3184.695478056138
429,2021-06-19 14:10:11.280,0 days 01:24:44.077000,3,425.2980555555573,0 days 00:00:49.017000,11319.0,280.0,7,100.0,False,8,car,0.5527866516412532,OnTrack,4973.593835036054,-996.7342854317934,4882.364701546885,3194.5732558339164
430,2021-06-19 14:10:11.373,0 days 01:24:44.170000,3,425.7113886044462,0 days 00:00:49.110000,11365.887467733333,280.77499946666666,7,100.0,False,8,pos,0.5540448694322999,OnTrack,5040.0,-1022.0,4884.0,3201.826609986805
431,2021-06-19 14:10:11.520,0 days 01:24:44.317000,3,426.3647222222239,0 days 00:00:49.257000,11440.0,282.0,7,100.0,False,8,car,0.5560400321550132,OnTrack,5137.882329123393,-1058.6545506280177,4885.939963909908,3213.341609986805
432,2021-06-19 14:10:11.593,0 days 01:24:44.390000,3,426.64861086222396,0 days 00:00:49.330000,11469.1999744,282.6083328,7,100.0,False,8,pos,0.5570336489724604,OnTrack,5188.0,-1077.0,4887.0,3219.0722789574716
433,2021-06-19 14:10:11.760,0 days 01:24:44.557000,3,427.2980555555573,0 days 00:00:49.497000,11536.0,284.0,7,100.0,False,8,car,0.5593164862894383,OnTrack,5313.3564302425475,-1121.6468816993859,4890.130942800616,3232.246723401916
434,2021-06-19 14:10:11.813,0 days 01:24:44.610000,3,427.45999980444617,0 days 00:00:49.550000,11539.312496,284.6624992,7,100.0,False,8,pos,0.5600451019185014,OnTrack,5355.0,-1136.0,4891.0,3236.437587973471
435,2021-06-19 14:10:12.000,0 days 01:24:44.797000,3,428.03138888889043,0 days 00:00:49.737000,11551.0,287.0,7,100.0,False,8,car,0.5626275508548609,OnTrack,5505.006062143293,-1185.6712511955884,4893.359339816056,3251.3456435290273
436,2021-06-19 14:10:12.033,0 days 01:24:44.830000,3,428.11388872889046,0 days 00:00:49.770000,11525.975048533333,287.13749973333336,7,100.0,False,8,pos,0.5630838090549168,OnTrack,5531.0,-1194.0,4894.0,3253.977737276583
437,2021-06-19 14:10:12.240,0 days 01:24:45.037000,3,428.6313888888908,0 days 00:00:49.977000,11369.0,288.0,7,100.0,False,8,car,0.5659501522306158,OnTrack,5689.075702545583,-1242.9916761505283,4899.7138100499305,3270.5377372765824
438,2021-06-19 14:10:12.253,0 days 01:24:45.050000,3,428.65305544889077,0 days 00:00:49.990000,11332.708512,288.1083328,7,100.0,False,8,pos,0.5661306818224263,OnTrack,5699.0,-1246.0,4900.0,3271.5781284783607
439,2021-06-19 14:10:12.473,0 days 01:24:45.270000,3,429.0197221155571,0 days 00:00:50.210000,10718.541845333333,289.94166613333334,7,100.0,False,8,pos,0.5691977868840843,OnTrack,5869.0,-1297.0,4903.0,3289.2967858531756
440,2021-06-19 14:10:12.480,0 days 01:24:45.277000,3,429.03138888889043,0 days 00:00:50.217000,10699.0,290.0,8,100.0,False,8,car,0.5692958272270359,OnTrack,5874.447201312345,-1298.64455855998,4903.103160520602,3289.8606747420645
441,2021-06-19 14:10:12.692,0 days 01:24:45.489000,3,429.14916666666824,0 days 00:00:50.429000,10693.7,292.27142857142854,8,100.0,False,8,pos,0.5722785360488053,OnTrack,6040.0,-1349.0,4907.0,3307.072214424604
442,2021-06-19 14:10:12.760,0 days 01:24:45.557000,3,429.186944444446,0 days 00:00:50.497000,10692.0,293.0,8,100.0,False,8,car,0.5732394935590228,OnTrack,6093.175058409623,-1365.066239919696,4908.268550990503,3312.6066588690487
443,2021-06-19 14:10:12.912,0 days 01:24:45.709000,3,429.14472222222383,0 days 00:00:50.649000,10684.4,294.26666666666665,8,100.0,False,8,pos,0.5753934863441585,OnTrack,6212.0,-1401.0,4911.0,3325.031251461641
444,2021-06-19 14:10:13.000,0 days 01:24:45.797000,3,429.1202777777794,0 days 00:00:50.737000,10680.0,295.0,8,100.0,False,8,car,0.5766428526071052,OnTrack,6280.693362177927,-1422.1693056759173,4912.5437004540045,3332.2423625727524
445,2021-06-19 14:10:13.132,0 days 01:24:45.929000,3,429.04694444444635,0 days 00:00:50.869000,10737.2,295.55,8,100.0,False,8,pos,0.5785187429293103,OnTrack,6384.0,-1454.0,4915.0,3343.0791959060857
446,2021-06-19 14:10:13.240,0 days 01:24:46.037000,3,428.98694444444664,0 days 00:00:50.977000,10784.0,296.0,8,100.0,False,8,car,0.58005774846552,OnTrack,6469.263854484651,-1479.545203815966,4917.365763822766,3351.9591959060854
447,2021-06-19 14:10:13.352,0 days 01:24:46.149000,3,428.8625000000019,0 days 00:00:51.089000,10823.666666666666,296.93333333333334,8,100.0,False,8,pos,0.5816597666932919,OnTrack,6558.0,-1506.0,4920.0,3361.1971218320114
448,2021-06-19 14:10:13.480,0 days 01:24:46.277000,3,428.7202777777793,0 days 00:00:51.217000,10869.0,298.0,8,100.0,False,8,car,0.5834957179446,OnTrack,6659.2852145772695,-1536.7651497794884,4923.0192357219175,3371.792677387567
449,2021-06-19 14:10:13.572,0 days 01:24:46.369000,3,428.5925000000016,0 days 00:00:51.309000,10855.966666666667,298.3833333333333,8,100.0,False,8,pos,0.5848168490796393,OnTrack,6732.0,-1559.0,4925.0,3379.418029239419
450,2021-06-19 14:10:13.720,0 days 01:24:46.517000,3,428.38694444444627,0 days 00:00:51.457000,10835.0,299.0,8,100.0,False,8,car,0.5869452242340123,OnTrack,6848.876694187338,-1594.6781207351419,4927.640827684738,3391.7102514616413
451,2021-06-19 14:10:13.792,0 days 01:24:46.589000,3,428.2669444444464,0 days 00:00:51.529000,10862.3,299.3,8,100.0,False,8,pos,0.5879822646073735,OnTrack,6906.0,-1612.0,4929.0,3397.6962514616416
452,2021-06-19 14:10:13.960,0 days 01:24:46.757000,3,427.98694444444664,0 days 00:00:51.697000,10926.0,300.0,8,100.0,False,8,car,0.5904062673337571,OnTrack,7040.344247195061,-1652.3930129132434,4932.797329835689,3411.6962514616416
453,2021-06-19 14:10:14.012,0 days 01:24:46.809000,3,427.9002777501846,0 days 00:00:51.749000,10920.825868999282,300.2587065500359,8,100.0,False,8,pos,0.591157806261374,OnTrack,7082.0,-1665.0,4934.0,3416.0333216673644
454,2021-06-19 14:10:14.161,0 days 01:24:46.958000,3,427.6519444444466,0 days 00:00:51.898000,10906.0,301.0,8,100.0,False,8,car,0.5933145530084468,OnTrack,7201.226169778321,-1701.5331467348817,4937.3248440133275,3428.49137722292
455,2021-06-19 14:10:14.232,0 days 01:24:47.029000,3,427.5336110044467,0 days 00:00:51.969000,10921.9750144,301.2958336,8,100.0,False,8,pos,0.5943439934686091,OnTrack,7258.0,-1719.0,4939.0,3434.433600607809
456,2021-06-19 14:10:14.401,0 days 01:24:47.198000,3,427.25194444444696,0 days 00:00:52.138000,10960.0,302.0,8,100.0,False,8,car,0.5967986697288565,OnTrack,7393.133926475751,-1760.4836572264521,4943.48793118182,3448.610822830031
457,2021-06-19 14:10:14.452,0 days 01:24:47.249000,3,427.1527776533358,0 days 00:00:52.189000,10964.675005866668,302.21250026666667,8,100.0,False,8,pos,0.5975405511128946,OnTrack,7434.0,-1773.0,4945.0,3452.892166583809
458,2021-06-19 14:10:14.641,0 days 01:24:47.438000,3,426.78527777778027,0 days 00:00:52.378000,10982.0,303.0,8,100.0,False,8,car,0.6002943232595989,OnTrack,7585.987991617529,-1819.4016464080903,4951.068962466991,3468.7996665838086
459,2021-06-19 14:10:14.672,0 days 01:24:47.469000,3,426.724999875558,0 days 00:00:52.409000,10982.258333866666,303.12916693333335,8,100.0,False,8,pos,0.6007466592160834,OnTrack,7611.0,-1827.0,4952.0,3471.40994552129
460,2021-06-19 14:10:14.881,0 days 01:24:47.678000,3,426.31861111111357,0 days 00:00:52.618000,10984.0,304.0,8,100.0,False,8,car,0.6038015136006736,OnTrack,7780.096811910072,-1878.273179560557,4957.679226293214,3489.0588344101793
461,2021-06-19 14:10:14.892,0 days 01:24:47.689000,3,426.29722209778026,0 days 00:00:52.629000,10984.458336,304.0458336,8,100.0,False,8,pos,0.6039625873961249,OnTrack,7789.0,-1881.0,4958.0,3489.987863346179
462,2021-06-19 14:10:15.112,0 days 01:24:47.909000,3,425.86944432000286,0 days 00:00:52.849000,10993.625002666668,304.96250026666667,8,100.0,False,8,pos,0.6071882934394326,OnTrack,7967.0,-1936.0,4965.0,3508.6244605846973
463,2021-06-19 14:10:15.121,0 days 01:24:47.918000,3,425.8519444444473,0 days 00:00:52.858000,10994.0,305.0,8,100.0,False,8,car,0.6073202407520808,OnTrack,7974.2849666509555,-1938.2337758967456,4965.275222274711,3509.386960584697
464,2021-06-19 14:10:15.332,0 days 01:24:48.129000,3,425.38305541333585,0 days 00:00:53.069000,11017.7375072,305.0,8,100.0,False,8,pos,0.6104131954729959,OnTrack,8145.0,-1990.0,4971.0,3527.2633494735865
465,2021-06-19 14:10:15.361,0 days 01:24:48.158000,3,425.31861111111357,0 days 00:00:53.098000,11021.0,305.0,8,100.0,False,8,car,0.610838967903488,OnTrack,8168.386482920136,-1997.0627233000987,4971.6419678178245,3529.7202939180306
466,2021-06-19 14:10:15.533,0 days 01:24:48.330000,3,424.9363888888914,0 days 00:00:53.270000,11064.0,305.71666666666664,8,100.0,False,8,pos,0.6133689476402145,OnTrack,8307.0,-2039.0,4975.0,3544.326756880994
467,2021-06-19 14:10:15.601,0 days 01:24:48.398000,3,424.78527777778027,0 days 00:00:53.338000,11081.0,306.0,8,100.0,False,8,car,0.6143692318652277,OnTrack,8362.142597869924,-2055.8241174854825,4976.432906517362,3550.1067568809935
468,2021-06-19 14:10:15.753,0 days 01:24:48.550000,3,424.4052777777803,0 days 00:00:53.490000,11076.566666666668,306.0,8,100.0,False,8,pos,0.6166029820108909,OnTrack,8486.0,-2094.0,4980.0,3563.0267568809936
469,2021-06-19 14:10:15.841,0 days 01:24:48.638000,3,424.18527777778036,0 days 00:00:53.578000,11074.0,306.0,8,100.0,False,8,car,0.6178994958269675,OnTrack,8557.805599192607,-2116.4326220355974,4982.305817616833,3570.5067568809936
470,2021-06-19 14:10:15.973,0 days 01:24:48.770000,3,423.74527777778053,0 days 00:00:53.710000,11093.25,307.1,8,100.0,False,8,pos,0.6198531297446818,OnTrack,8665.0,-2151.0,4986.0,3581.767090214327
471,2021-06-19 14:10:16.081,0 days 01:24:48.878000,3,423.38527777778063,0 days 00:00:53.818000,11109.0,308.0,8,100.0,False,8,car,0.6214528334093721,OnTrack,8751.493382449165,-2180.6702312734506,4989.115057721294,3591.0070902143266
472,2021-06-19 14:10:16.193,0 days 01:24:48.990000,3,422.94972222222503,0 days 00:00:53.930000,11089.866666666667,307.53333333333336,8,100.0,False,8,pos,0.6231076938923452,OnTrack,8840.0,-2214.0,4992.0,3600.5747939180305
473,2021-06-19 14:10:16.321,0 days 01:24:49.118000,3,422.45194444444724,0 days 00:00:54.058000,11068.0,307.0,8,100.0,False,8,car,0.6249946341814443,OnTrack,8939.607259975437,-2256.872954255648,4994.328507980166,3611.4903494735863
474,2021-06-19 14:10:16.413,0 days 01:24:49.210000,3,421.91527777778055,0 days 00:00:54.150000,11086.016666666666,306.6166666666667,8,100.0,False,8,pos,0.6263485945899804,OnTrack,9009.0,-2291.0,4996.0,3619.3261087328456
475,2021-06-19 14:10:16.561,0 days 01:24:49.358000,3,421.05194444444714,0 days 00:00:54.298000,11115.0,306.0,8,100.0,False,8,car,0.628524898143184,OnTrack,9115.248799620622,-2352.018141506599,4999.465072648561,3631.906108732846
476,2021-06-19 14:10:16.633,0 days 01:24:49.430000,3,420.49194459440537,0 days 00:00:54.370000,11140.907942853104,306.0,8,100.0,False,8,pos,0.6295842069896169,OnTrack,9165.0,-2385.0,5001.0,3638.0261087328454
477,2021-06-19 14:10:16.800,0 days 01:24:49.597000,3,419.19305555555866,0 days 00:00:54.537000,11201.0,306.0,8,100.0,False,8,car,0.6320404526717497,OnTrack,9276.157844285986,-2470.5510503660566,5003.44109089456,3652.2211087328456
478,2021-06-19 14:10:16.853,0 days 01:24:49.650000,3,418.57472296889193,0 days 00:00:54.590000,11169.641704533333,305.77916693333333,8,100.0,False,8,pos,0.6328186473116154,OnTrack,9310.0,-2500.0,5004.0,3656.7228575793642
479,2021-06-19 14:10:17.040,0 days 01:24:49.837000,3,416.3930555555585,0 days 00:00:54.777000,11059.0,305.0,8,100.0,False,8,car,0.635559179823157,OnTrack,9423.203384964709,-2611.9655923192918,5005.611531962515,3672.56591313492
480,2021-06-19 14:10:17.073,0 days 01:24:49.870000,3,415.92555646222513,0 days 00:00:54.810000,11063.399991466667,304.86250026666664,8,100.0,False,8,pos,0.6360420788307182,OnTrack,9442.0,-2633.0,5006.0,3675.360486054031
481,2021-06-19 14:10:17.280,0 days 01:24:50.077000,3,412.9930555555584,0 days 00:00:55.017000,11091.0,304.0,8,100.0,False,8,car,0.6390663701642317,OnTrack,9551.545654390913,-2772.8749983920247,5008.920835845231,3692.840486054031
482,2021-06-19 14:10:17.293,0 days 01:24:50.090000,3,412.7763899555584,0 days 00:00:55.030000,11090.6208352,303.9458336,8,100.0,False,8,pos,0.6392560226199558,OnTrack,9558.0,-2782.0,5009.0,3693.9380682309197
483,2021-06-19 14:10:17.513,0 days 01:24:50.310000,3,409.10972328889216,0 days 00:00:55.250000,11084.204168533333,303.02916693333333,8,100.0,False,8,pos,0.6424602534742383,OnTrack,9660.0,-2941.0,5008.0,3712.45651732129
484,2021-06-19 14:10:17.520,0 days 01:24:50.317000,3,408.99305555555884,0 days 00:00:55.257000,11084.0,303.0,8,100.0,False,8,car,0.642562023694974,OnTrack,9663.01493372774,-2946.1656869130275,5007.942505461954,3713.0456839879566
485,2021-06-19 14:10:17.733,0 days 01:24:50.530000,3,404.6147235377806,0 days 00:00:55.470000,11031.637515733333,302.11250026666664,8,100.0,False,8,pos,0.6456542832567453,OnTrack,9748.0,-3106.0,5006.0,3730.920673587068
486,2021-06-19 14:10:17.760,0 days 01:24:50.557000,3,404.059722222225,0 days 00:00:55.497000,11025.0,302.0,8,100.0,False,8,car,0.6460461404153838,OnTrack,9757.877018520556,-3126.625309837598,5005.7048684477695,3733.185673587068
487,2021-06-19 14:10:17.953,0 days 01:24:50.750000,3,399.6636125688916,0 days 00:00:55.690000,11062.7958208,302.0,8,100.0,False,8,pos,0.6488479412310852,OnTrack,9822.0,-3276.0,5003.0,3749.3762291426233
488,2021-06-19 14:10:18.000,0 days 01:24:50.797000,3,398.5930555555583,0 days 00:00:55.737000,11072.0,302.0,8,100.0,False,8,car,0.6495302571357936,OnTrack,9835.520898322431,-3312.659347153219,5002.067915906858,3753.3190069204015
489,2021-06-19 14:10:18.173,0 days 01:24:50.970000,3,394.0758350044477,0 days 00:00:55.910000,10981.1750336,302.0,8,100.0,False,8,pos,0.6520415426353031,OnTrack,9878.0,-3449.0,4998.0,3767.831784698179
490,2021-06-19 14:10:18.240,0 days 01:24:51.037000,3,392.3263888888923,0 days 00:00:55.977000,10946.0,302.0,8,100.0,False,8,car,0.6530143738562032,OnTrack,9891.456674453182,-3502.90559916767,4996.45742875232,3773.4523402537347
491,2021-06-19 14:10:18.393,0 days 01:24:51.190000,3,388.0763906666696,0 days 00:00:56.130000,10908.387515733333,302.0,8,100.0,False,8,pos,0.655236657300665,OnTrack,9916.0,-3629.0,4993.0,3786.2873402537352
492,2021-06-19 14:10:18.480,0 days 01:24:51.277000,3,385.6597222222249,0 days 00:00:56.217000,10887.0,302.0,8,100.0,False,8,car,0.6564984905766131,OnTrack,9926.173613838288,-3703.0827749913965,4990.965772937913,3793.5856735870684
493,2021-06-19 14:10:18.613,0 days 01:24:51.410000,3,381.78055742222466,0 days 00:00:56.350000,10862.062512,301.4458336,8,100.0,False,8,pos,0.6584228192037445,OnTrack,9938.0,-3818.0,4988.0,3804.722422439513
494,2021-06-19 14:10:18.720,0 days 01:24:51.517000,3,378.65972222222445,0 days 00:00:56.457000,10842.0,301.0,8,100.0,False,8,car,0.6599710704866905,OnTrack,9946.139935020774,-3909.8132688819983,4986.045954461019,3813.668811328402
495,2021-06-19 14:10:18.833,0 days 01:24:51.630000,3,375.14416865777997,0 days 00:00:56.570000,10902.7374656,301.47083306666667,8,100.0,False,8,pos,0.661609626567094,OnTrack,9954.0,-4005.0,4984.0,3823.1316458107726
496,2021-06-19 14:10:18.960,0 days 01:24:51.757000,3,371.19305555555775,0 days 00:00:56.697000,10971.0,302.0,8,100.0,False,8,car,0.6634551872071003,OnTrack,9962.658453552163,-4108.561074830104,4981.198438976321,3833.7855346996616
497,2021-06-19 14:10:19.053,0 days 01:24:51.850000,3,368.1447243200023,0 days 00:00:56.790000,10951.625013333334,302.38749973333336,8,100.0,False,8,pos,0.6648091306043081,OnTrack,9970.0,-4189.0,4979.0,3841.5972117761057
498,2021-06-19 14:10:19.200,0 days 01:24:51.997000,3,363.3263888888914,0 days 00:00:56.937000,10921.0,303.0,8,100.0,False,8,car,0.6669508407378424,OnTrack,9984.414676959146,-4331.95278200848,4975.547130487917,3853.9697117761057
499,2021-06-19 14:10:19.272,0 days 01:24:52.069000,3,360.82638888889136,0 days 00:00:57.009000,10927.6,303.0,8,100.0,False,8,pos,0.6679989020060297,OnTrack,9990.0,-4400.0,4974.0,3860.029711776106
500,2021-06-19 14:10:19.440,0 days 01:24:52.237000,3,354.99305555555793,0 days 00:00:57.177000,10943.0,303.0,8,100.0,False,8,car,0.6704464942685847,OnTrack,9995.389608449083,-4541.162969700869,4970.918603359991,3874.169711776106
501,2021-06-19 14:10:19.492,0 days 01:24:52.289000,3,353.14416666666904,0 days 00:00:57.229000,10966.616666666667,303.43333333333334,8,100.0,False,8,pos,0.6712068438167343,OnTrack,9996.0,-4584.0,4970.0,3878.552637702032
502,2021-06-19 14:10:19.680,0 days 01:24:52.477000,3,346.4597222222246,0 days 00:00:57.417000,11052.0,305.0,8,100.0,False,8,car,0.6739652214199919,OnTrack,9996.83210888795,-4743.670250020805,4966.584153897692,3894.48041547981
503,2021-06-19 14:10:19.712,0 days 01:24:52.509000,3,345.3219444444469,0 days 00:00:57.449000,11041.2,305.1333333333333,8,100.0,False,8,pos,0.6744355389837432,OnTrack,9997.0,-4771.0,4966.0,3897.1927117761056
504,2021-06-19 14:10:19.920,0 days 01:24:52.717000,3,337.9263888888918,0 days 00:00:57.657000,10971.0,306.0,8,100.0,False,8,car,0.6774954853817317,OnTrack,9998.888009736525,-4947.806720926602,4962.218621639497,3914.8727117761055
505,2021-06-19 14:10:19.932,0 days 01:24:52.729000,3,337.50305555555843,0 days 00:00:57.669000,10975.4,306.0,8,100.0,False,8,pos,0.6776719830734342,OnTrack,9999.0,-4958.0,4962.0,3915.8927117761054
506,2021-06-19 14:10:20.152,0 days 01:24:52.949000,3,329.7419444444473,0 days 00:00:57.889000,11056.066666666668,306.0,8,100.0,False,8,pos,0.6809079203182898,OnTrack,10001.0,-5145.0,4958.0,3934.592711776106
507,2021-06-19 14:10:20.160,0 days 01:24:52.957000,3,329.4597222222251,0 days 00:00:57.897000,11059.0,306.0,8,100.0,False,8,car,0.6810257493434714,OnTrack,10001.090900482443,-5151.79741468022,4957.8571308402015,3935.272711776106
508,2021-06-19 14:10:20.372,0 days 01:24:53.169000,3,322.0397222222258,0 days 00:00:58.109000,11061.65,306.8833333333333,8,100.0,False,8,pos,0.6841537419454986,OnTrack,10004.0,-5332.0,4954.0,3953.3447302946247
